aluno_id,escola_id,tempo_segundos
aluno_204,Escola_Passo_Pedras,470
aluno_202,Escola_Central_B,2550
aluno_204,Escola_Zona_Leste,4584
aluno_204,Escola_Getulio_Vargas,3018
aluno_202,Escola_Menno_Fiege,3237
aluno_205,Escola_Zona_Norte,3137
aluno_205,Escola_Central_B,2384
aluno_205,Escola_Menno_Fiege,3611
aluno_205,Escola_Industrial,2452
aluno_205,Escola_Getulio_Vargas,3039
aluno_205,Escola_Zona_Leste,4454
aluno_204,Escola_Castro_Alves,3385
aluno_206,Escola_Zona_Norte,2201
aluno_205,Escola_Castro_Alves,3181
aluno_206,Escola_Central_B,1441
aluno_205,Escola_Passo_Pedras,340
aluno_205,Escola_Morgado_Rosa,3566
aluno_206,Escola_Menno_Fiege,2667
aluno_207,Escola_Central_A,1748
aluno_206,Escola_Central_A,922
aluno_206,Escola_Passo_Pedras,1213
aluno_206,Escola_Industrial,1005
aluno_206,Escola_Castro_Alves,3210
aluno_207,Escola_Central_B,1216
aluno_206,Escola_Getulio_Vargas,1695
aluno_207,Escola_Menno_Fiege,446
aluno_206,Escola_Zona_Leste,3510
aluno_206,Escola_Morgado_Rosa,2413
aluno_207,Escola_Morgado_Rosa,3550
aluno_207,Escola_Zona_Norte,983
aluno_207,Escola_Industrial,2378
aluno_207,Escola_Castro_Alves,2455
aluno_207,Escola_Passo_Pedras,3233
aluno_207,Escola_Getulio_Vargas,2062
aluno_207,Escola_Zona_Leste,1501
aluno_208,Escola_Central_A,1687
aluno_208,Escola_Zona_Norte,2954
aluno_208,Escola_Getulio_Vargas,2856
aluno_208,Escola_Industrial,2374
aluno_208,Escola_Zona_Leste,4270
aluno_208,Escola_Passo_Pedras,276
aluno_208,Escola_Menno_Fiege,3428
aluno_208,Escola_Central_B,2201
aluno_208,Escola_Morgado_Rosa,3661
aluno_209,Escola_Central_B,2205
aluno_209,Escola_Morgado_Rosa,3771
aluno_209,Escola_Getulio_Vargas,2282
aluno_209,Escola_Zona_Norte,2478
aluno_209,Escola_Central_A,2738
aluno_209,Escola_Menno_Fiege,1359
aluno_210,Escola_Zona_Norte,1313
aluno_208,Escola_Castro_Alves,3048
aluno_210,Escola_Central_B,2819
aluno_210,Escola_Menno_Fiege,2733
aluno_210,Escola_Central_A,2545
aluno_209,Escola_Zona_Leste,4
aluno_209,Escola_Castro_Alves,3950
aluno_210,Escola_Passo_Pedras,3086
aluno_209,Escola_Industrial,3257
aluno_210,Escola_Getulio_Vargas,4224
aluno_210,Escola_Morgado_Rosa,5308
aluno_209,Escola_Passo_Pedras,4109
aluno_211,Escola_Central_A,1445
aluno_210,Escola_Castro_Alves,169
aluno_211,Escola_Menno_Fiege,759
aluno_210,Escola_Industrial,3990
aluno_211,Escola_Central_B,903
aluno_211,Escola_Morgado_Rosa,3411
aluno_211,Escola_Passo_Pedras,2939
aluno_211,Escola_Castro_Alves,2297
aluno_211,Escola_Getulio_Vargas,2118
aluno_212,Escola_Zona_Norte,3339
aluno_211,Escola_Zona_Leste,1813
aluno_212,Escola_Menno_Fiege,2877
aluno_212,Escola_Central_A,2041
aluno_210,Escola_Zona_Leste,3788
aluno_211,Escola_Industrial,2095
aluno_212,Escola_Industrial,657
aluno_212,Escola_Morgado_Rosa,867
aluno_212,Escola_Central_B,1787
aluno_212,Escola_Getulio_Vargas,1253
aluno_211,Escola_Zona_Norte,826
aluno_212,Escola_Passo_Pedras,2689
aluno_212,Escola_Castro_Alves,4751
aluno_213,Escola_Central_A,2714
aluno_212,Escola_Zona_Leste,3540
aluno_213,Escola_Passo_Pedras,4143
aluno_213,Escola_Menno_Fiege,1131
aluno_213,Escola_Industrial,3291
aluno_213,Escola_Central_B,2181
aluno_213,Escola_Zona_Norte,2210
aluno_214,Escola_Central_A,1070
aluno_213,Escola_Morgado_Rosa,3804
aluno_213,Escola_Getulio_Vargas,2316
aluno_213,Escola_Castro_Alves,3308
aluno_214,Escola_Central_B,792
aluno_214,Escola_Zona_Norte,2327
aluno_213,Escola_Zona_Leste,1020
aluno_214,Escola_Morgado_Rosa,2169
aluno_214,Escola_Menno_Fiege,1029
aluno_214,Escola_Industrial,1571
aluno_214,Escola_Getulio_Vargas,681
aluno_214,Escola_Zona_Leste,1692
aluno_214,Escola_Castro_Alves,3759
aluno_215,Escola_Menno_Fiege,836
aluno_214,Escola_Passo_Pedras,2423
aluno_215,Escola_Central_B,1131
aluno_215,Escola_Central_A,1649
aluno_215,Escola_Zona_Norte,647
aluno_216,Escola_Central_B,2049
aluno_215,Escola_Castro_Alves,2118
aluno_215,Escola_Passo_Pedras,3144
aluno_216,Escola_Central_A,2288
aluno_215,Escola_Industrial,2328
aluno_215,Escola_Zona_Leste,1891
aluno_216,Escola_Morgado_Rosa,849
aluno_216,Escola_Industrial,855
aluno_215,Escola_Getulio_Vargas,2338
aluno_216,Escola_Menno_Fiege,3139
aluno_216,Escola_Passo_Pedras,2708
aluno_217,Escola_Zona_Norte,2996
aluno_215,Escola_Morgado_Rosa,3643
aluno_216,Escola_Zona_Norte,3573
aluno_216,Escola_Getulio_Vargas,1515
aluno_217,Escola_Central_B,1570
aluno_217,Escola_Central_A,1848
aluno_217,Escola_Morgado_Rosa,1737
aluno_217,Escola_Passo_Pedras,3056
aluno_216,Escola_Zona_Leste,3802
aluno_217,Escola_Zona_Leste,2361
aluno_217,Escola_Getulio_Vargas,728
aluno_216,Escola_Castro_Alves,4939
aluno_217,Escola_Menno_Fiege,1698
aluno_218,Escola_Menno_Fiege,716
aluno_218,Escola_Zona_Norte,1703
aluno_217,Escola_Industrial,1736
aluno_218,Escola_Central_B,565
aluno_218,Escola_Passo_Pedras,2582
aluno_218,Escola_Morgado_Rosa,2750
aluno_217,Escola_Castro_Alves,4467
aluno_218,Escola_Castro_Alves,3164
aluno_218,Escola_Zona_Leste,1645
aluno_218,Escola_Central_A,1098
aluno_219,Escola_Menno_Fiege,1168
aluno_219,Escola_Central_B,1409
aluno_219,Escola_Central_A,1934
aluno_219,Escola_Zona_Norte,697
aluno_218,Escola_Industrial,1727
aluno_219,Escola_Morgado_Rosa,3921
aluno_218,Escola_Getulio_Vargas,1262
aluno_219,Escola_Castro_Alves,1795
aluno_219,Escola_Getulio_Vargas,2697
aluno_219,Escola_Industrial,2606
aluno_220,Escola_Central_A,2950
aluno_219,Escola_Passo_Pedras,3429
aluno_220,Escola_Central_B,2417
aluno_219,Escola_Zona_Leste,2222
aluno_220,Escola_Industrial,3469
aluno_220,Escola_Morgado_Rosa,3983
aluno_220,Escola_Getulio_Vargas,2494
aluno_221,Escola_Central_A,1814
aluno_220,Escola_Zona_Norte,2683
aluno_220,Escola_Zona_Leste,660
aluno_220,Escola_Menno_Fiege,1568
aluno_220,Escola_Passo_Pedras,4321
aluno_221,Escola_Menno_Fiege,3556
aluno_221,Escola_Morgado_Rosa,3184
aluno_220,Escola_Castro_Alves,4154
aluno_221,Escola_Passo_Pedras,285
aluno_221,Escola_Zona_Norte,3082
aluno_221,Escola_Getulio_Vargas,2778
aluno_221,Escola_Industrial,2069
aluno_222,Escola_Central_A,1525
aluno_222,Escola_Passo_Pedras,1593
aluno_221,Escola_Central_B,2329
aluno_222,Escola_Zona_Norte,1908
aluno_222,Escola_Menno_Fiege,2510
aluno_221,Escola_Castro_Alves,3199
aluno_222,Escola_Central_B,1869
aluno_222,Escola_Getulio_Vargas,3203
aluno_221,Escola_Zona_Leste,4398
aluno_223,Escola_Menno_Fiege,2929
aluno_222,Escola_Zona_Leste,3802
aluno_222,Escola_Castro_Alves,1706
aluno_223,Escola_Central_A,1165
aluno_223,Escola_Central_B,1707
aluno_222,Escola_Industrial,2797
aluno_223,Escola_Industrial,2370
aluno_223,Escola_Zona_Leste,3782
aluno_223,Escola_Morgado_Rosa,3744
aluno_223,Escola_Castro_Alves,2330
aluno_223,Escola_Passo_Pedras,863
aluno_224,Escola_Central_A,1143
aluno_223,Escola_Getulio_Vargas,2770
aluno_223,Escola_Zona_Norte,2341
aluno_224,Escola_Morgado_Rosa,2745
aluno_224,Escola_Menno_Fiege,775
aluno_224,Escola_Central_B,727
aluno_224,Escola_Zona_Norte,1933
aluno_224,Escola_Passo_Pedras,2626
aluno_222,Escola_Morgado_Rosa,4171
aluno_224,Escola_Zona_Leste,1640
aluno_224,Escola_Getulio_Vargas,1256
aluno_225,Escola_Passo_Pedras,3385
aluno_225,Escola_Morgado_Rosa,3046
aluno_225,Escola_Menno_Fiege,1054
aluno_224,Escola_Castro_Alves,3404
aluno_225,Escola_Central_A,2020
aluno_225,Escola_Zona_Leste,731
aluno_224,Escola_Industrial,1771
aluno_225,Escola_Zona_Norte,2173
aluno_225,Escola_Central_B,1487
aluno_226,Escola_Central_A,2829
aluno_225,Escola_Industrial,2533
aluno_225,Escola_Castro_Alves,3645
aluno_226,Escola_Central_B,3103
aluno_226,Escola_Castro_Alves,397
aluno_226,Escola_Zona_Norte,1598
aluno_226,Escola_Industrial,4230
aluno_225,Escola_Getulio_Vargas,1558
aluno_226,Escola_Morgado_Rosa,5592
aluno_227,Escola_Central_B,2718
aluno_226,Escola_Zona_Leste,4070
aluno_226,Escola_Passo_Pedras,2930
aluno_227,Escola_Menno_Fiege,3941
aluno_227,Escola_Zona_Norte,3485
aluno_226,Escola_Getulio_Vargas,4508
aluno_226,Escola_Menno_Fiege,3016
aluno_227,Escola_Morgado_Rosa,2740
aluno_228,Escola_Central_A,2510
aluno_227,Escola_Industrial,1747
aluno_227,Escola_Castro_Alves,4803
aluno_228,Escola_Central_B,1977
aluno_228,Escola_Zona_Norte,2060
aluno_227,Escola_Getulio_Vargas,2762
aluno_227,Escola_Zona_Leste,4789
aluno_227,Escola_Central_A,2200
aluno_228,Escola_Zona_Leste,636
aluno_227,Escola_Passo_Pedras,2573
aluno_228,Escola_Industrial,3031
aluno_228,Escola_Morgado_Rosa,3545
aluno_228,Escola_Castro_Alves,3484
aluno_228,Escola_Menno_Fiege,945
aluno_228,Escola_Passo_Pedras,3883
aluno_228,Escola_Getulio_Vargas,2056
aluno_229,Escola_Central_B,2231
aluno_229,Escola_Passo_Pedras,1063
aluno_229,Escola_Menno_Fiege,3334
aluno_229,Escola_Central_A,1888
aluno_229,Escola_Zona_Leste,4336
aluno_230,Escola_Central_A,1795
aluno_229,Escola_Zona_Norte,2732
aluno_229,Escola_Castro_Alves,2368
aluno_229,Escola_Getulio_Vargas,3436
aluno_229,Escola_Morgado_Rosa,4327
aluno_230,Escola_Passo_Pedras,3148
aluno_229,Escola_Industrial,2953
aluno_230,Escola_Zona_Leste,2086
aluno_230,Escola_Industrial,1876
aluno_230,Escola_Morgado_Rosa,2201
aluno_230,Escola_Getulio_Vargas,868
aluno_230,Escola_Castro_Alves,4192
aluno_230,Escola_Central_B,1517
aluno_231,Escola_Central_A,2141
aluno_230,Escola_Menno_Fiege,1422
aluno_231,Escola_Menno_Fiege,3883
aluno_231,Escola_Zona_Norte,3409
aluno_230,Escola_Zona_Norte,2720
aluno_231,Escola_Industrial,2747
aluno_231,Escola_Castro_Alves,3010
aluno_231,Escola_Central_B,2656
aluno_232,Escola_Central_B,1661
aluno_231,Escola_Morgado_Rosa,3862
aluno_231,Escola_Passo_Pedras,611
aluno_231,Escola_Getulio_Vargas,3311
aluno_231,Escola_Zona_Leste,4725
aluno_232,Escola_Central_A,1916
aluno_232,Escola_Zona_Norte,3213
aluno_232,Escola_Menno_Fiege,2216
aluno_232,Escola_Morgado_Rosa,1044
aluno_232,Escola_Industrial,904
aluno_233,Escola_Central_A,1155
aluno_232,Escola_Passo_Pedras,2737
aluno_233,Escola_Passo_Pedras,376
aluno_232,Escola_Getulio_Vargas,592
aluno_233,Escola_Zona_Norte,2422
aluno_233,Escola_Central_B,1670
aluno_232,Escola_Zona_Leste,2879
aluno_232,Escola_Castro_Alves,4625
aluno_233,Escola_Menno_Fiege,2896
aluno_233,Escola_Morgado_Rosa,3216
aluno_233,Escola_Castro_Alves,2627
aluno_233,Escola_Getulio_Vargas,2325
aluno_234,Escola_Zona_Norte,2448
aluno_234,Escola_Central_B,1695
aluno_233,Escola_Industrial,1843
aluno_234,Escola_Central_A,1180
aluno_233,Escola_Zona_Leste,3739
aluno_234,Escola_Morgado_Rosa,3068
aluno_234,Escola_Passo_Pedras,529
aluno_234,Escola_Industrial,1700
aluno_234,Escola_Menno_Fiege,2921
aluno_234,Escola_Zona_Leste,3764
aluno_235,Escola_Central_B,2440
aluno_235,Escola_Zona_Norte,3198
aluno_235,Escola_Passo_Pedras,624
aluno_234,Escola_Castro_Alves,2732
aluno_235,Escola_Menno_Fiege,3666
aluno_234,Escola_Getulio_Vargas,2176
aluno_235,Escola_Central_A,1920
aluno_235,Escola_Industrial,1775
aluno_235,Escola_Getulio_Vargas,2484
aluno_235,Escola_Morgado_Rosa,3003
aluno_235,Escola_Castro_Alves,3538
aluno_236,Escola_Central_A,1997
aluno_236,Escola_Passo_Pedras,3494
aluno_236,Escola_Zona_Norte,765
aluno_235,Escola_Zona_Leste,4509
aluno_236,Escola_Menno_Fiege,2183
aluno_237,Escola_Central_A,1053
aluno_236,Escola_Castro_Alves,1005
aluno_237,Escola_Menno_Fiege,1179
aluno_236,Escola_Central_B,2271
aluno_236,Escola_Morgado_Rosa,4759
aluno_236,Escola_Zona_Leste,3237
aluno_237,Escola_Zona_Norte,310
aluno_236,Escola_Getulio_Vargas,3676
aluno_236,Escola_Industrial,3441
aluno_237,Escola_Central_B,1288
aluno_237,Escola_Passo_Pedras,2564
aluno_237,Escola_Morgado_Rosa,3801
aluno_237,Escola_Industrial,2486
aluno_238,Escola_Menno_Fiege,1259
aluno_238,Escola_Central_A,2639
aluno_237,Escola_Getulio_Vargas,2670
aluno_237,Escola_Castro_Alves,1724
aluno_237,Escola_Zona_Leste,2233
aluno_238,Escola_Central_B,2106
aluno_238,Escola_Zona_Norte,2374
aluno_238,Escola_Morgado_Rosa,3672
aluno_238,Escola_Getulio_Vargas,2183
aluno_238,Escola_Passo_Pedras,4010
aluno_239,Escola_Zona_Norte,1524
aluno_238,Escola_Zona_Leste,211
aluno_238,Escola_Castro_Alves,3845
aluno_238,Escola_Industrial,3158
aluno_239,Escola_Central_A,774
aluno_239,Escola_Central_B,1049
aluno_239,Escola_Menno_Fiege,2073
aluno_239,Escola_Passo_Pedras,1415
aluno_239,Escola_Zona_Leste,3036
aluno_239,Escola_Castro_Alves,2291
aluno_239,Escola_Morgado_Rosa,3541
aluno_239,Escola_Getulio_Vargas,2504
aluno_240,Escola_Central_A,1941
aluno_240,Escola_Central_B,1663
aluno_240,Escola_Menno_Fiege,1504
aluno_239,Escola_Industrial,2209
aluno_241,Escola_Central_A,2290
aluno_240,Escola_Getulio_Vargas,1180
aluno_240,Escola_Morgado_Rosa,2548
aluno_240,Escola_Zona_Leste,2167
aluno_240,Escola_Passo_Pedras,3293
aluno_240,Escola_Zona_Norte,2801
aluno_241,Escola_Central_B,1757
aluno_241,Escola_Menno_Fiege,954
aluno_241,Escola_Zona_Norte,2073
aluno_241,Escola_Passo_Pedras,3663
aluno_240,Escola_Industrial,2188
aluno_240,Escola_Castro_Alves,4273
aluno_242,Escola_Central_A,2135
aluno_241,Escola_Industrial,2810
aluno_241,Escola_Zona_Leste,454
aluno_241,Escola_Morgado_Rosa,3324
aluno_242,Escola_Central_B,1602
aluno_241,Escola_Castro_Alves,3545
aluno_241,Escola_Getulio_Vargas,1836
aluno_242,Escola_Menno_Fiege,757
aluno_242,Escola_Zona_Leste,1818
aluno_242,Escola_Passo_Pedras,3620
aluno_242,Escola_Castro_Alves,2304
aluno_242,Escola_Zona_Norte,1206
aluno_242,Escola_Morgado_Rosa,3858
aluno_242,Escola_Industrial,2765
aluno_243,Escola_Central_B,1813
aluno_243,Escola_Central_A,2091
aluno_243,Escola_Menno_Fiege,1830
aluno_243,Escola_Morgado_Rosa,1955
aluno_243,Escola_Industrial,2093
aluno_243,Escola_Zona_Norte,3128
aluno_243,Escola_Zona_Leste,2493
aluno_242,Escola_Getulio_Vargas,2370
aluno_243,Escola_Passo_Pedras,3412
aluno_244,Escola_Central_A,2513
aluno_244,Escola_Central_B,2787
aluno_244,Escola_Menno_Fiege,2701
aluno_244,Escola_Zona_Norte,1281
aluno_243,Escola_Getulio_Vargas,1085
aluno_244,Escola_Zona_Leste,3755
aluno_243,Escola_Castro_Alves,4599
aluno_245,Escola_Central_B,1158
aluno_245,Escola_Central_A,988
aluno_244,Escola_Industrial,3958
aluno_244,Escola_Morgado_Rosa,5275
aluno_244,Escola_Getulio_Vargas,4192
aluno_244,Escola_Passo_Pedras,3287
aluno_244,Escola_Castro_Alves,369
aluno_245,Escola_Zona_Norte,2285
aluno_245,Escola_Morgado_Rosa,1901
aluno_245,Escola_Passo_Pedras,1753
aluno_245,Escola_Menno_Fiege,2382
aluno_245,Escola_Zona_Leste,3230
aluno_245,Escola_Getulio_Vargas,1202
aluno_246,Escola_Zona_Norte,2365
aluno_246,Escola_Central_A,2019
aluno_245,Escola_Industrial,493
aluno_246,Escola_Morgado_Rosa,4664
aluno_246,Escola_Menno_Fiege,3003
aluno_246,Escola_Passo_Pedras,1991
aluno_246,Escola_Central_B,2362
aluno_245,Escola_Castro_Alves,3698
aluno_246,Escola_Castro_Alves,925
aluno_247,Escola_Central_A,2234
aluno_247,Escola_Zona_Norte,3502
aluno_247,Escola_Passo_Pedras,704
aluno_247,Escola_Menno_Fiege,3976
aluno_246,Escola_Industrial,3290
aluno_246,Escola_Zona_Leste,4295
aluno_247,Escola_Central_B,2749
aluno_247,Escola_Industrial,2565
aluno_247,Escola_Morgado_Rosa,3679
aluno_246,Escola_Getulio_Vargas,3696
aluno_247,Escola_Zona_Leste,4818
aluno_248,Escola_Zona_Norte,2763
aluno_248,Escola_Morgado_Rosa,2286
aluno_247,Escola_Castro_Alves,3549
aluno_248,Escola_Menno_Fiege,1466
aluno_247,Escola_Getulio_Vargas,3274
aluno_248,Escola_Central_A,1836
aluno_248,Escola_Getulio_Vargas,908
aluno_248,Escola_Passo_Pedras,3188
aluno_248,Escola_Zona_Leste,2129
aluno_248,Escola_Industrial,1916
aluno_249,Escola_Central_B,1389
aluno_248,Escola_Central_B,1558
aluno_248,Escola_Castro_Alves,4235
aluno_249,Escola_Passo_Pedras,2334
aluno_249,Escola_Zona_Norte,2867
aluno_249,Escola_Morgado_Rosa,1637
aluno_249,Escola_Castro_Alves,4280
aluno_250,Escola_Menno_Fiege,2983
aluno_250,Escola_Passo_Pedras,941
aluno_250,Escola_Zona_Norte,2509
aluno_250,Escola_Central_B,1756
aluno_249,Escola_Industrial,196
aluno_250,Escola_Morgado_Rosa,2869
aluno_249,Escola_Getulio_Vargas,1310
aluno_249,Escola_Menno_Fiege,2607
aluno_250,Escola_Castro_Alves,2998
aluno_249,Escola_Central_A,1570
aluno_250,Escola_Industrial,1462
aluno_250,Escola_Getulio_Vargas,2067
aluno_250,Escola_Central_A,1241
aluno_249,Escola_Zona_Leste,3455
aluno_251,Escola_Central_A,1613
aluno_251,Escola_Central_B,1896
aluno_251,Escola_Passo_Pedras,2244
aluno_251,Escola_Morgado_Rosa,4380
aluno_251,Escola_Zona_Leste,3097
aluno_251,Escola_Menno_Fiege,2043
aluno_251,Escola_Zona_Norte,1099
aluno_252,Escola_Central_B,1592
aluno_252,Escola_Morgado_Rosa,1584
aluno_251,Escola_Castro_Alves,2513
aluno_250,Escola_Zona_Leste,3825
aluno_252,Escola_Central_A,1376
aluno_251,Escola_Industrial,3063
aluno_252,Escola_Zona_Norte,2673
aluno_251,Escola_Getulio_Vargas,3315
aluno_252,Escola_Menno_Fiege,2810
aluno_252,Escola_Industrial,398
aluno_252,Escola_Passo_Pedras,2128
aluno_253,Escola_Zona_Norte,3339
aluno_252,Escola_Castro_Alves,4086
aluno_253,Escola_Central_A,2071
aluno_252,Escola_Getulio_Vargas,1513
aluno_252,Escola_Zona_Leste,3657
aluno_253,Escola_Passo_Pedras,542
aluno_253,Escola_Central_B,2586
aluno_253,Escola_Morgado_Rosa,3495
aluno_253,Escola_Menno_Fiege,3813
aluno_254,Escola_Passo_Pedras,3369
aluno_253,Escola_Castro_Alves,3456
aluno_254,Escola_Menno_Fiege,1118
aluno_254,Escola_Central_A,2016
aluno_254,Escola_Morgado_Rosa,3031
aluno_254,Escola_Central_B,1494
aluno_253,Escola_Industrial,2381
aluno_253,Escola_Zona_Leste,4655
aluno_253,Escola_Getulio_Vargas,3090
aluno_255,Escola_Menno_Fiege,1698
aluno_254,Escola_Zona_Leste,840
aluno_255,Escola_Central_B,470
aluno_255,Escola_Zona_Norte,1625
aluno_254,Escola_Castro_Alves,3724
aluno_255,Escola_Passo_Pedras,1598
aluno_255,Escola_Industrial,1134
aluno_255,Escola_Central_A,328
aluno_254,Escola_Industrial,2517
aluno_254,Escola_Zona_Norte,2253
aluno_255,Escola_Zona_Leste,2546
aluno_254,Escola_Getulio_Vargas,1542
aluno_255,Escola_Getulio_Vargas,1534
aluno_256,Escola_Passo_Pedras,2462
aluno_255,Escola_Morgado_Rosa,2450
aluno_256,Escola_Castro_Alves,518
aluno_256,Escola_Central_B,2833
aluno_255,Escola_Castro_Alves,3037
aluno_256,Escola_Central_A,2490
aluno_256,Escola_Zona_Norte,1958
aluno_256,Escola_Menno_Fiege,3376
aluno_256,Escola_Morgado_Rosa,5135
aluno_257,Escola_Zona_Norte,2212
aluno_256,Escola_Getulio_Vargas,4167
aluno_257,Escola_Central_A,2714
aluno_256,Escola_Industrial,3762
aluno_257,Escola_Zona_Leste,1020
aluno_257,Escola_Central_B,2181
aluno_257,Escola_Menno_Fiege,1131
aluno_258,Escola_Central_B,2053
aluno_258,Escola_Central_A,1763
aluno_257,Escola_Morgado_Rosa,3797
aluno_257,Escola_Getulio_Vargas,2309
aluno_258,Escola_Morgado_Rosa,1522
aluno_257,Escola_Industrial,3284
aluno_256,Escola_Zona_Leste,4430
aluno_258,Escola_Menno_Fiege,3272
aluno_258,Escola_Zona_Leste,4119
aluno_257,Escola_Castro_Alves,3309
aluno_258,Escola_Passo_Pedras,2183
aluno_257,Escola_Passo_Pedras,4136
aluno_258,Escola_Industrial,856
aluno_258,Escola_Getulio_Vargas,1975
aluno_258,Escola_Castro_Alves,4413
aluno_258,Escola_Zona_Norte,3048
aluno_259,Escola_Morgado_Rosa,2338
aluno_259,Escola_Zona_Norte,2857
aluno_259,Escola_Central_B,1718
aluno_259,Escola_Central_A,1996
aluno_259,Escola_Zona_Leste,2222
aluno_259,Escola_Menno_Fiege,1559
aluno_259,Escola_Passo_Pedras,3349
aluno_259,Escola_Industrial,2078
aluno_260,Escola_Menno_Fiege,2642
aluno_260,Escola_Zona_Norte,3597
aluno_259,Escola_Getulio_Vargas,1070
aluno_260,Escola_Industrial,1292
aluno_259,Escola_Castro_Alves,4328
aluno_260,Escola_Morgado_Rosa,753
aluno_260,Escola_Getulio_Vargas,1047
aluno_260,Escola_Central_A,2300
aluno_260,Escola_Passo_Pedras,3121
aluno_261,Escola_Central_A,933
aluno_261,Escola_Menno_Fiege,1153
aluno_261,Escola_Central_B,1008
aluno_260,Escola_Central_B,2045
aluno_260,Escola_Zona_Leste,3305
aluno_261,Escola_Zona_Norte,591
aluno_260,Escola_Castro_Alves,5010
aluno_261,Escola_Morgado_Rosa,3520
aluno_261,Escola_Zona_Leste,2340
aluno_261,Escola_Industrial,2205
aluno_262,Escola_Central_B,1819
aluno_261,Escola_Getulio_Vargas,2409
aluno_262,Escola_Passo_Pedras,3119
aluno_261,Escola_Passo_Pedras,2428
aluno_262,Escola_Central_A,1606
aluno_261,Escola_Castro_Alves,2004
aluno_262,Escola_Morgado_Rosa,4331
aluno_262,Escola_Zona_Norte,321
aluno_262,Escola_Menno_Fiege,1644
aluno_263,Escola_Central_A,1763
aluno_262,Escola_Industrial,3016
aluno_262,Escola_Castro_Alves,1258
aluno_262,Escola_Getulio_Vargas,3137
aluno_263,Escola_Passo_Pedras,2928
aluno_262,Escola_Zona_Leste,2698
aluno_263,Escola_Central_B,1485
aluno_263,Escola_Morgado_Rosa,1636
aluno_263,Escola_Menno_Fiege,1614
aluno_263,Escola_Zona_Norte,2911
aluno_263,Escola_Industrial,1546
aluno_264,Escola_Central_A,2528
aluno_263,Escola_Zona_Leste,2277
aluno_263,Escola_Getulio_Vargas,450
aluno_264,Escola_Passo_Pedras,3349
aluno_264,Escola_Menno_Fiege,2697
aluno_264,Escola_Zona_Norte,3825
aluno_264,Escola_Morgado_Rosa,1094
aluno_264,Escola_Zona_Leste,3360
aluno_264,Escola_Industrial,1519
aluno_265,Escola_Passo_Pedras,3324
aluno_264,Escola_Getulio_Vargas,1103
aluno_265,Escola_Zona_Norte,594
aluno_264,Escola_Central_B,2273
aluno_263,Escola_Castro_Alves,4383
aluno_265,Escola_Menno_Fiege,2012
aluno_265,Escola_Central_A,1826
aluno_265,Escola_Industrial,3271
aluno_264,Escola_Castro_Alves,5238
aluno_265,Escola_Getulio_Vargas,3505
aluno_265,Escola_Morgado_Rosa,4588
aluno_265,Escola_Central_B,2100
aluno_266,Escola_Central_A,930
aluno_265,Escola_Zona_Leste,3067
aluno_266,Escola_Zona_Leste,1832
aluno_265,Escola_Castro_Alves,891
aluno_266,Escola_Morgado_Rosa,2309
aluno_266,Escola_Central_B,652
aluno_266,Escola_Menno_Fiege,1169
aluno_266,Escola_Zona_Norte,2193
aluno_266,Escola_Industrial,1431
aluno_267,Escola_Central_A,2652
aluno_266,Escola_Getulio_Vargas,821
aluno_267,Escola_Central_B,3167
aluno_266,Escola_Passo_Pedras,2283
aluno_267,Escola_Zona_Norte,3920
aluno_266,Escola_Castro_Alves,3619
aluno_267,Escola_Industrial,3012
aluno_267,Escola_Menno_Fiege,4394
aluno_267,Escola_Passo_Pedras,1122
aluno_268,Escola_Central_A,1466
aluno_267,Escola_Getulio_Vargas,3721
aluno_268,Escola_Central_B,933
aluno_267,Escola_Morgado_Rosa,4127
aluno_267,Escola_Castro_Alves,3853
aluno_267,Escola_Zona_Leste,5236
aluno_268,Escola_Passo_Pedras,2961
aluno_268,Escola_Zona_Norte,730
aluno_268,Escola_Menno_Fiege,747
aluno_268,Escola_Getulio_Vargas,2239
aluno_268,Escola_Industrial,2126
aluno_269,Escola_Passo_Pedras,1239
aluno_269,Escola_Central_A,2059
aluno_268,Escola_Castro_Alves,2155
aluno_269,Escola_Central_B,2578
aluno_268,Escola_Morgado_Rosa,3442
aluno_269,Escola_Morgado_Rosa,3033
aluno_269,Escola_Castro_Alves,4154
aluno_268,Escola_Zona_Leste,1802
aluno_270,Escola_Central_A,649
aluno_270,Escola_Central_B,229
aluno_269,Escola_Zona_Leste,4647
aluno_269,Escola_Zona_Norte,3336
aluno_269,Escola_Menno_Fiege,3804
aluno_270,Escola_Menno_Fiege,1149
aluno_269,Escola_Getulio_Vargas,2622
aluno_270,Escola_Zona_Norte,1697
aluno_270,Escola_Passo_Pedras,2147
aluno_270,Escola_Zona_Leste,2100
aluno_270,Escola_Morgado_Rosa,2607
aluno_270,Escola_Getulio_Vargas,1353
aluno_269,Escola_Industrial,1913
aluno_270,Escola_Industrial,1292
aluno_270,Escola_Castro_Alves,3136
aluno_271,Escola_Central_B,1353
aluno_271,Escola_Central_A,1608
aluno_271,Escola_Morgado_Rosa,1289
aluno_271,Escola_Menno_Fiege,2497
aluno_271,Escola_Passo_Pedras,2429
aluno_271,Escola_Zona_Leste,3160
aluno_271,Escola_Zona_Norte,2905
aluno_271,Escola_Industrial,366
aluno_271,Escola_Castro_Alves,4317
aluno_271,Escola_Getulio_Vargas,873
aluno_273,Escola_Central_B,1968
aluno_272,Escola_Central_B,2239
aluno_272,Escola_Menno_Fiege,2151
aluno_272,Escola_Castro_Alves,973
